Source_PPT,SlideIndex,SelectionTitle,Title,Code,Title_short,Image_sub_url,Deci_Question,Next1_Code,Next2_Code,Desc_Next1,Desc_Next2,Desi_Ques,Narr1_seed,Narr2_seed,Narr3_seed,Narr1,Narr2,Narr3,UAP_Label,UAP_URL,Start_Here,Entity,Function,SubEntity,Exclude,FAQ_Loc,FAQ_File,FAQ_Label,Quiz_Loc,Quiz_File,Quiz_Label,Image_web
SE_SLS_LineEnt_251214_2020.pptx,23,S12. Enter Quantity required  - At SE Electrical Distribution,S12. Enter Quantity required - At SE Electrical Distribution,S12,Enter Quantity required,../images/LineEnt/S12.png,,S13,,Go to Enter Price Optional as system would offer best price for the customer,,,Enter Quantity required.,,S12. Enter Quantity required -  Before entering the quantity ensure that the product is available so the delivery requirements of the customer are met,Slide S12. Enter Quantity required — Enter Quantity required.,,S12. Enter Quantity required -  Before entering the quantity ensure that the product is available so the delivery requirements of the customer are met,,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,24,S13. Enter Price  Optional as system would offer best price for the customer- At SE Electrical Distribution,S13. Enter Price Optional as system would offer best price for the customer- At SE Electrical Distribution,S13,Enter Price Optional as system would offer best price for the customer,../images/LineEnt/S13.png,,D4,,Go to Last product?,,,Enter Price Optional as system would offer best price for the customer.,,S13. Enter Price Optional as system would offer best price for the customer- -  Price over ride should be an,Slide S13. Enter Price Optional as system would offer best price for the customer — Enter Price Optional as system would offer best price for the customer.,,S13. Enter Price Optional as system would offer best price for the customer- -  Price over ride should be an,,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,25,D4. Last product? - At SE Electrical Distribution,D4. Last product? - At SE Electrical Distribution,D4,Last product?,../images/LineEnt/D4.png,Is this the last line in the order ?,Y4,N4,"Go to Yes, No more products to enter","No, This is not the last item requested by the customer",Is this the last line in the order ?,Last product?.,,D4. Last product? -  The user needs to check if this is the last line on the order if so suitable actions need to be taken if not another line would be added,Slide D4. Last product? — Last product?.,,D4. Last product? -  The user needs to check if this is the last line on the order if so suitable actions need to be taken if not another line would be added,,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,26,"Y4. Yes, No more products to enter - At SE Electrical Distribution","Y4. Yes, No more products to enter - At SE Electrical Distribution",Y4,"Yes, No more products to enter",../images/LineEnt/Y4.png,,S14,,Go to Add Quick List lines,,,"Yes, No more products to enter.",,"Y4. Yes, No more products to enter -  Yes there are no more products to be added as per this selection by the user","Slide Y4. Yes, No more products to enter — Yes, No more products to enter.",,"Y4. Yes, No more products to enter -  Yes there are no more products to be added as per this selection by the user",,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,27,S14.  Add Quick List lines  - At SE Electrical Distribution,S14. Add Quick List lines - At SE Electrical Distribution,S14,Add Quick List lines,../images/LineEnt/S14.png,Proceed to another branch or to the end of the path,N1,S998,"Go to No, the user is not using Easy line Entry",GO to the End of the Path,Proceed to another branch or to the end of the path,Add Quick List lines.,,"S14. Add Quick List lines -  Quick Use this mode to add multiple lines to an order simultaneously. Quick line entry requires fewer steps and processing time than single line entry. Use this method if you use a scanner to enter products on the order. Note: Pricing logic is not initiated when you select products in Quick Line Entry mode. If you use PD Pricing Setup records to set pricing and discounts for most of your products, you can enable alerts about products with associated PD records. Select the Check for Non-Standard Products in Easy and Quick Line Entry option in Sales Order Entry-Order Entry Defaults.",Slide S14. Add Quick List lines — Add Quick List lines.,,"S14. Add Quick List lines -  Quick Use this mode to add multiple lines to an order simultaneously. Quick line entry requires fewer steps and processing time than single line entry. Use this method if you use a scanner to enter products on the order. Note: Pricing logic is not initiated when you select products in Quick Line Entry mode. If you use PD Pricing Setup records to set pricing and discounts for most of your products, you can enable alerts about products with associated PD records. Select the Check for Non-Standard Products in Easy and Quick Line Entry option in Sales Order Entry-Order Entry Defaults.",Add quick lists (No UAP),,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,28,"N1. No, the user is not using Easy line Entry - At SE Electrical Distribution","N1. No, the user is not using Easy line Entry - At SE Electrical Distribution",N1,"No, the user is not using Easy line Entry",../images/LineEnt/N1.png,,N2,,"Go to No, the user is not using ""Shopping List"" Entry",,,"No, the user is not using Easy line Entry.",,"N1. No, the user is not using Easy line Entry -  No the user has chosen not to use the quick line entry hence would move to the next decsion point","Slide N1. No, the user is not using Easy line Entry — No, the user is not using Easy line Entry.",,"N1. No, the user is not using Easy line Entry -  No the user has chosen not to use the quick line entry hence would move to the next decsion point",,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,29,"N2. No, the user is not using “Shopping List” Entry - At SE Electrical Distribution","N2. No, the user is not using ""Shopping List"" Entry - At SE Electrical Distribution",N2,"No, the user is not using ""Shopping List"" Entry",../images/LineEnt/N2.png,,N3,,"Go to No, the user is not using ""Quick Line"" Entry",,,"No, the user is not using ""Shopping List"" Entry.",,"N2. No, the user is not using â€œShopping Listâ  Entry -  No the user is not using a Shopping list and so would have to move to the next decision point","Slide N2. No, the user is not using ""Shopping List"" Entry — No, the user is not using ""Shopping List"" Entry.",,"N2. No, the user is not using â€œShopping Listâ  Entry -  No the user is not using a Shopping list and so would have to move to the next decision point",,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,30,"N3. No, the user is not using “Quick Line” Entry - At SE Electrical Distribution","N3. No, the user is not using ""Quick Line"" Entry - At SE Electrical Distribution",N3,"No, the user is not using ""Quick Line"" Entry",../images/LineEnt/N3.png,,S15,,Go to Advanced line entry selected,,,"No, the user is not using ""Quick Line"" Entry.",,"N3. No, the user is not using â€œQuick Lineâ  Entry -  No the user is not using a quick line entry method and hence has to move to the next decsion block","Slide N3. No, the user is not using ""Quick Line"" Entry — No, the user is not using ""Quick Line"" Entry.",,"N3. No, the user is not using â€œQuick Lineâ  Entry -  No the user is not using a quick line entry method and hence has to move to the next decsion block",,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,31,S15. Advanced line entry selected  - At SE Electrical Distribution,S15. Advanced line entry selected - At SE Electrical Distribution,S15,Advanced line entry selected,../images/LineEnt/S15.png,,S16,,Go to Enter Product Info,,,Advanced line entry selected.,,"S15. Advanced line entry selected -  Advanced Use this mode to add a single line item to the order. In this mode, you can specify additional information that may be required for processing, such as sourcing, serial or lot number assignment, or pricing changes. Values for the line item that may differ from the order, such as Promise Date and Rush status, are available in the Extended Fields section. You can also use this mode to add a printed or internal comment to the line. All line entry modes in Sales Order Entry are available, with these exceptions: On Correction orders, only the Advanced and Return Multiple modes are available. On Direct Orders,only the Advanced mode is available. If you specify a product on a line and click Finish before you add the line to the order, these events occur: The line is added to the order. The order is completed.",Slide S15. Advanced line entry selected — Advanced line entry selected.,,"S15. Advanced line entry selected -  Advanced Use this mode to add a single line item to the order. In this mode, you can specify additional information that may be required for processing, such as sourcing, serial or lot number assignment, or pricing changes. Values for the line item that may differ from the order, such as Promise Date and Rush status, are available in the Extended Fields section. You can also use this mode to add a printed or internal comment to the line. All line entry modes in Sales Order Entry are available, with these exceptions: On Correction orders, only the Advanced and Return Multiple modes are available. On Direct Orders,only the Advanced mode is available. If you specify a product on a line and click Finish before you add the line to the order, these events occur: The line is added to the order. The order is completed.",,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,32,S16. Enter Product Info  - At SE Electrical Distribution,S16. Enter Product Info - At SE Electrical Distribution,S16,Enter Product Info,../images/LineEnt/S16.png,,D5,,Go to Was Product found ?,,,Enter Product Info.,,S16. Enter Product Info,Slide S16. Enter Product Info — Enter Product Info.,,S16. Enter Product Info,,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,33,D5. Was Product found ?- At SE Electrical Distribution,D5. Was Product found ?- At SE Electrical Distribution,D5,Was Product found ?,../images/LineEnt/D5.png,Was the product found,Y5,N5,"Go to Yes, Product was found","No, Product was not found",Was the product found,Was Product found ?.,,D5. Was Product found ? -  The product requested by the customer in not found in the system Even though items are constantly added to the catalog from lists provided by the manufacturer some times products may still be not defined hence this decision has to be made,Slide D5. Was Product found ? — Was Product found ?.,,D5. Was Product found ? -  The product requested by the customer in not found in the system Even though items are constantly added to the catalog from lists provided by the manufacturer some times products may still be not defined hence this decision has to be made,,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,34,"Y5. Yes, Product was found - At SE Electrical Distribution","Y5. Yes, Product was found - At SE Electrical Distribution",Y5,"Yes, Product was found",../images/LineEnt/Y5.png,,S17,,Go to Product Selected,,,"Yes, Product was found.",,"Y5. Yes, Product was found -  Yes product was found","Slide Y5. Yes, Product was found — Yes, Product was found.",,"Y5. Yes, Product was found -  Yes product was found",,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,35,S17. Product Selected - At SE Electrical Distribution,S17. Product Selected - At SE Electrical Distribution,S17,Product Selected,../images/LineEnt/S17.png,,S18,,Go to Enter Qty /UOM,,,Product Selected.,,S17. Accept Product -  Since the product matching the requirement was found the appropriate action can now be taken,Slide S17. Product Selected — Product Selected.,,S17. Accept Product -  Since the product matching the requirement was found the appropriate action can now be taken,,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,36,S18.  Enter Qty /UOM - At SE Electrical Distribution,S18. Enter Qty /UOM - At SE Electrical Distribution,S18,Enter Qty /UOM,../images/LineEnt/S18.png,,D6,,Go to Is this a Build on Demand Product?,,,Enter Qty /UOM.,,S18. Enter Qty /uom -  Enter the quantity and unit of issue,Slide S18. Enter Qty /UOM — Enter Qty /UOM.,,S18. Enter Qty /uom -  Enter the quantity and unit of issue,,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,37,D6. Is this a Build on Demand Product? - At SE Electrical Distribution,D6. Is this a Build on Demand Product? - At SE Electrical Distribution,D6,Is this a Build on Demand Product?,../images/LineEnt/D6.png,Is this a build on demand or not,Y6,N6,"Go to Yes, it is a build on Demand Product","No, It is not a Build on demand Product",Is this a build on demand or not,Is this a Build on Demand Product?.,,D6. Is this a Build on Demand Product? -  A decision needs to be taken if the item selected is a Build on demand kit product,Slide D6. Is this a Build on Demand Product? — Is this a Build on Demand Product?.,,D6. Is this a Build on Demand Product? -  A decision needs to be taken if the item selected is a Build on demand kit product,,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,38,"Y6. Yes, it is a build on Demand Product - At SE Electrical Distribution","Y6. Yes, it is a build on Demand Product - At SE Electrical Distribution",Y6,"Yes, it is a build on Demand Product",../images/LineEnt/Y6.png,,S19,,Go to Create Add Kit Components,,,"Yes, it is a build on Demand Product.",,Y6. Yes it is a build on Demand Product -  It is identified as a kit product,"Slide Y6. Yes, it is a build on Demand Product — Yes, it is a build on Demand Product.",,Y6. Yes it is a build on Demand Product -  It is identified as a kit product,,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,39,S19. Create Add Kit Components - At SE Electrical Distribution,S19. Create Add Kit Components - At SE Electrical Distribution,S19,Create Add Kit Components,../images/LineEnt/S19.png,,S21,,Go to Confirm Pricing,,,Create Add Kit Components.,,"S19. Create Add Kit Components -  In Sales Order Entry, you can source single or multiple components for build-on-demand (BOD) or nonstock kits. You can tie a stock or nonstock component line to a purchase order or warehouse transfer, including a direct order. If a component of the prebuilt kit is another prebuilt kit, then you can tie the component kit to a work order. Kit component sourcing is initiated on the Kits page in Advanced Line Entry. You can source one or more components from the Multi-Comp Sourcing page. You can also source a component when you add a component to a kit. If you create a fabricated kit in Sales Order Entry, then you must source the components in KP Work Order Center Entry. Ties are only created if the quantity ordered is less than the quantity reserved. To create a tie for a component that has the full quantity reserved, add the kit to the sales order without sourcing the component. Then, in the Kit Details section for the component, change the reserved amount for component to less than the quantity needed before creating the tie. The tie is created for the quantity ordered less the quantity reserved. Note: You cannot delete a component that is tied to a source document from a sales order. Use these instructions to create a tie for one or more components: Create a stock order. In Advanced Line Entry, specify the BOD or nonstock kit in the Product field, and then specify the quantity. Click Kits. Select one or more components to tie to a sourcing document, and then click Multi-Comp Sourcing. Specify the product source. Complete the remaining fields for the selected product source. When you are sourcing a single component, the ARP vendor or warehouse is displayed. When you are sourcing multiple components, the ARP vendor or warehouse is not displayed because the ARP for each component can be different. Click Submit, and then click the left arrow to return to Advanced Line Entry. Click Add to add the line to the order. . Finish the order.",Slide S19. Create Add Kit Components — Create Add Kit Components.,,"S19. Create Add Kit Components -  In Sales Order Entry, you can source single or multiple components for build-on-demand (BOD) or nonstock kits. You can tie a stock or nonstock component line to a purchase order or warehouse transfer, including a direct order. If a component of the prebuilt kit is another prebuilt kit, then you can tie the component kit to a work order. Kit component sourcing is initiated on the Kits page in Advanced Line Entry. You can source one or more components from the Multi-Comp Sourcing page. You can also source a component when you add a component to a kit. If you create a fabricated kit in Sales Order Entry, then you must source the components in KP Work Order Center Entry. Ties are only created if the quantity ordered is less than the quantity reserved. To create a tie for a component that has the full quantity reserved, add the kit to the sales order without sourcing the component. Then, in the Kit Details section for the component, change the reserved amount for component to less than the quantity needed before creating the tie. The tie is created for the quantity ordered less the quantity reserved. Note: You cannot delete a component that is tied to a source document from a sales order. Use these instructions to create a tie for one or more components: Create a stock order. In Advanced Line Entry, specify the BOD or nonstock kit in the Product field, and then specify the quantity. Click Kits. Select one or more components to tie to a sourcing document, and then click Multi-Comp Sourcing. Specify the product source. Complete the remaining fields for the selected product source. When you are sourcing a single component, the ARP vendor or warehouse is displayed. When you are sourcing multiple components, the ARP vendor or warehouse is not displayed because the ARP for each component can be different. Click Submit, and then click the left arrow to return to Advanced Line Entry. Click Add to add the line to the order. . Finish the order.",17-Enter Sales Order for Kits,https://scottelectricusa.uap.infor.com/#/content/ed322c6e-5326-45be-9e40-5deb9164b1ea?contextId=4c116798-abf1-4daf-b5d8-d2d249ecdaf2,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,40,S21. Confirm Pricing - At SE Electrical Distribution,S21. Confirm Pricing - At SE Electrical Distribution,S21,Confirm Pricing,../images/LineEnt/S21.png,,S22,,Go to Add lines to sales order,,,Confirm Pricing.,,"S21. Confirm Pricing -  Selling products for highest price paid If a customer places an order for a product and has historically paid a higher price than the price that defaults in Sales Order Entry, you can set system options to force the higher price for that product and customer. This ensures that the customer is not offered the product at a price less than they are accustomed to paying, and you receive the highest margin on the sale. This may also encourage customers to agree to a contract price to receive a better price in the future. To implement the Highest Price Paid pricing search, you must set two options in SA Administrator Options-Documents-Sales Orders: Months History and Exclude Level 2. These options define the number of months of sales history to search for the highest price, and whether to exclude Price Type Level 2 sales in the search. The Highest Price Paid search is not conducted if the original default price was determined using a contract price. A contract price is a Price Type level 1 (Customer/Product) PD Pricing Setup record. The contract price is not changed by the Highest Price Paid search. Additionally, if you use Price Type level 2 pricing records (Cust/Prod Price Type, Cust/Prod Line, Cust/Prod Cat, or Cust/Rebate Type), and the Exclude Level 2 option is selected, any prices that originally default on the sales order line using level 2 pricing records are not overridden by the highest price paid. If you use promotional pricing, you still have the option to choose between the promotional price and non-promotional price. The non-promotional price reflects the highest price, if it applies. If you do not have permission to select a promotional price (the Access Promo Price in OE option in SA Operator Setup-Entry Options is not selected), the Promo Price Default selection in SA Administrator Options-Documents-Sales Orders determines the price to use: Lowest, Promo, or Regular. This automatic selection may result in the promo price instead of the highest price being selected. You can override contractual level pricing with multiple level price search. This pricing search can conflict with the Highest Price Paid search. We recommend you select one method or the other, not both. When a sales order line price is replaced with a higher price by this search, the order number, suffix, and line number are stored on the new order line. In addition, the Price Origin Code is set to â€œHâ . This code is displayed in Sales Order Inquiry and Sales Customer Pricing Inquiry. To prevent the highest price search in Sales Customer Pricing Inquiry, select Return/Ignore Highest Price. Run the Sales Order Master List Report to see the Highest Price Order and Line that affected the Highest Price calculation. This is printed under the Original System Line Data section.",Slide S21. Confirm Pricing — Confirm Pricing.,,"S21. Confirm Pricing -  Selling products for highest price paid If a customer places an order for a product and has historically paid a higher price than the price that defaults in Sales Order Entry, you can set system options to force the higher price for that product and customer. This ensures that the customer is not offered the product at a price less than they are accustomed to paying, and you receive the highest margin on the sale. This may also encourage customers to agree to a contract price to receive a better price in the future. To implement the Highest Price Paid pricing search, you must set two options in SA Administrator Options-Documents-Sales Orders: Months History and Exclude Level 2. These options define the number of months of sales history to search for the highest price, and whether to exclude Price Type Level 2 sales in the search. The Highest Price Paid search is not conducted if the original default price was determined using a contract price. A contract price is a Price Type level 1 (Customer/Product) PD Pricing Setup record. The contract price is not changed by the Highest Price Paid search. Additionally, if you use Price Type level 2 pricing records (Cust/Prod Price Type, Cust/Prod Line, Cust/Prod Cat, or Cust/Rebate Type), and the Exclude Level 2 option is selected, any prices that originally default on the sales order line using level 2 pricing records are not overridden by the highest price paid. If you use promotional pricing, you still have the option to choose between the promotional price and non-promotional price. The non-promotional price reflects the highest price, if it applies. If you do not have permission to select a promotional price (the Access Promo Price in OE option in SA Operator Setup-Entry Options is not selected), the Promo Price Default selection in SA Administrator Options-Documents-Sales Orders determines the price to use: Lowest, Promo, or Regular. This automatic selection may result in the promo price instead of the highest price being selected. You can override contractual level pricing with multiple level price search. This pricing search can conflict with the Highest Price Paid search. We recommend you select one method or the other, not both. When a sales order line price is replaced with a higher price by this search, the order number, suffix, and line number are stored on the new order line. In addition, the Price Origin Code is set to â€œHâ . This code is displayed in Sales Order Inquiry and Sales Customer Pricing Inquiry. To prevent the highest price search in Sales Customer Pricing Inquiry, select Return/Ignore Highest Price. Run the Sales Order Master List Report to see the Highest Price Order and Line that affected the Highest Price calculation. This is printed under the Original System Line Data section.",,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,41,S22. Add lines to sales order - At SE Electrical Distribution,S22. Add lines to sales order - At SE Electrical Distribution,S22,Add lines to sales order,../images/LineEnt/S22.png,Proceed to another branch or to the end of the path,N4,S998,"Go to No, This is not the last item requested by the customer",GO to the End of the Path,Proceed to another branch or to the end of the path,Add lines to sales order.,,S22. Add lines to sales order -  Add more lines using one of the methods discussed,Slide S22. Add lines to sales order — Add lines to sales order.,,S22. Add lines to sales order -  Add more lines using one of the methods discussed,,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,42,"N4. No, This is not the last item  requested by the customer - At SE Electrical Distribution","N4. No, This is not the last item requested by the customer - At SE Electrical Distribution",N4,"No, This is not the last item requested by the customer",../images/LineEnt/N4.png,,N6,,"Go to No, It is not a Build on demand Product",,,"No, This is not the last item requested by the customer.",,"N4. No, More products need to be entered -  No, More products need to be entered","Slide N4. No, This is not the last item requested by the customer — No, This is not the last item requested by the customer.",,"N4. No, More products need to be entered -  No, More products need to be entered",,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
SE_SLS_LineEnt_251214_2020.pptx,43,"N6. No, It is not a Build on demand Product - At SE Electrical Distribution","N6. No, It is not a Build on demand Product - At SE Electrical Distribution",N6,"No, It is not a Build on demand Product",../images/LineEnt/N6.png,,N5,,"Go to No, Product was not found",,,"No, It is not a Build on demand Product.",,"N6. No, It is not a Build on demand Product -  No this is not a build on demand product hence can follow the standard path chosen for line entry","Slide N6. No, It is not a Build on demand Product — No, It is not a Build on demand Product.",,"N6. No, It is not a Build on demand Product -  No this is not a build on demand product hence can follow the standard path chosen for line entry",,,No,SE,Distro,Sales,,../outputs/faq,LineEnt2_FAQ.html,FAQ & Tips,,,,
